,0,1,2,3
374,Asom Gana Parishad,Drinking Water,MEDIAN,3.333333333
375,Asom Gana Parishad,Empowerment of Women,MEDIAN,3.333333333
376,Asom Gana Parishad,Environmental issues,MEDIAN,2.222222222
377,Asom Gana Parishad,Eradication of Corruption,MEDIAN,3.333333333
378,Asom Gana Parishad,Reservation for Jobs and Education,MEDIAN,2.222222222
379,Asom Gana Parishad,Security for Women,MEDIAN,3.333333333
380,Asom Gana Parishad,Strong Defence/Military,MEDIAN,3.333333333
381,Asom Gana Parishad,Subsidized Food Distribution,MEDIAN,3.8888888885000004
382,Asom Gana Parishad,Jobs Training,MEDIAN,6.666666667
383,Asom Gana Parishad,Trustworthiness of MP,MEDIAN,2.222222222
384,Asom Gana Parishad,Other,MEDIAN,
385,Asom Gana Parishad,Better Garbage Clearance,MEDIAN,3.333333333
386,Asom Gana Parishad,Encroachment of Public Lands / Lakes etc,MEDIAN,5.0
387,Asom Gana Parishad,Facility for Pedestrians and Cyclists on Roads,MEDIAN,5.0
388,Asom Gana Parishad,Lower Food Prices for Consumers,MEDIAN,5.5555555555
389,Asom Gana Parishad,Traffic Congestion,MEDIAN,7.222222222
390,Janata Dal (United),The Candidate,Important,0.47992266508030934
391,Janata Dal (United),The Candidate,Not Important,0.05874479476502082
392,Janata Dal (United),The Candidate,Very Important,0.46073765615704937
393,Janata Dal (United),Candidate's Party,Very Important,0.09220701963117192
394,Janata Dal (United),Candidate's Party,Not Important,0.3402736466389054
395,Janata Dal (United),Candidate's Party,Important,0.5672218917311125
396,Janata Dal (United),Candidate's Caste/Religion,Not Important,0.7712671029149316
397,Janata Dal (United),Candidate's Caste/Religion,Important,0.21698393813206424
398,Janata Dal (United),Candidate's Caste/Religion,Very Important,0.011451516954193932
399,Janata Dal (United),Agri Loan,MEDIAN,3.333333333
400,Janata Dal (United),Electricity for Agriculture,MEDIAN,3.333333333
401,Janata Dal (United),Support Price for Agri Prod,MEDIAN,3.333333333
402,Janata Dal (United),Irrigation Programmes,MEDIAN,3.333333333
403,Janata Dal (United),Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
404,Janata Dal (United),Accessibility of MP,MEDIAN,3.333333333
405,Janata Dal (United),Anti-Terrorism,MEDIAN,3.333333333
406,Janata Dal (United),Better Employment,MEDIAN,3.333333333
407,Janata Dal (United),Better Electric Supply,MEDIAN,3.333333333
408,Janata Dal (United),Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
409,Janata Dal (United),Better Law and Order / Policing,MEDIAN,3.333333333
410,Janata Dal (United),Better Public Transport,MEDIAN,3.333333333
411,Janata Dal (United),Better Roads,MEDIAN,3.333333333
412,Janata Dal (United),Better Schools,MEDIAN,3.333333333
413,Janata Dal (United),Drinking Water,MEDIAN,3.333333333
414,Janata Dal (United),Empowerment of Women,MEDIAN,3.333333333
415,Janata Dal (United),Environmental issues,MEDIAN,3.333333333
416,Janata Dal (United),Eradication of Corruption,MEDIAN,3.333333333
417,Janata Dal (United),Reservation for Jobs and Education,MEDIAN,3.333333333
418,Janata Dal (United),Security for Women,MEDIAN,3.333333333
419,Janata Dal (United),Strong Defence/Military,MEDIAN,3.333333333
420,Janata Dal (United),Subsidized Food Distribution,MEDIAN,3.333333333
421,Janata Dal (United),Jobs Training,MEDIAN,3.333333333
422,Janata Dal (United),Trustworthiness of MP,MEDIAN,3.333333333
423,Janata Dal (United),Other,MEDIAN,6.666666667
424,Janata Dal (United),Better Garbage Clearance,MEDIAN,4.444444444
425,Janata Dal (United),Encroachment of Public Lands / Lakes etc,MEDIAN,3.333333333
426,Janata Dal (United),Facility for Pedestrians and Cyclists on Roads,MEDIAN,4.444444444
427,Janata Dal (United),Lower Food Prices for Consumers,MEDIAN,4.444444444
428,Janata Dal (United),Traffic Congestion,MEDIAN,10.0
429,Independent,The Candidate,Important,0.6957726957726957
430,Independent,The Candidate,Not Important,0.013167013167013167
431,Independent,The Candidate,Very Important,0.2910602910602911
432,Independent,Candidate's Party,Very Important,0.2273042273042273
433,Independent,Candidate's Party,Not Important,0.2654192654192654
434,Independent,Candidate's Party,Important,0.5072765072765073
435,Independent,Candidate's Caste/Religion,Not Important,0.8648648648648649
436,Independent,Candidate's Caste/Religion,Important,0.11850311850311851
437,Independent,Candidate's Caste/Religion,Very Important,0.016632016632016633
438,Independent,Agri Loan,MEDIAN,4.444444444
439,Independent,Electricity for Agriculture,MEDIAN,4.444444444
440,Independent,Support Price for Agri Prod,MEDIAN,4.444444444
441,Independent,Irrigation Programmes,MEDIAN,3.333333333
442,Independent,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
443,Independent,Accessibility of MP,MEDIAN,4.444444444
444,Independent,Anti-Terrorism,MEDIAN,3.333333333
445,Independent,Better Employment,MEDIAN,3.333333333
446,Independent,Better Electric Supply,MEDIAN,4.444444444
447,Independent,Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
448,Independent,Better Law and Order / Policing,MEDIAN,3.333333333
449,Independent,Better Public Transport,MEDIAN,3.333333333
450,Independent,Better Roads,MEDIAN,4.444444444
451,Independent,Better Schools,MEDIAN,3.333333333
452,Independent,Drinking Water,MEDIAN,3.333333333
453,Independent,Empowerment of Women,MEDIAN,3.333333333
454,Independent,Environmental issues,MEDIAN,3.333333333
455,Independent,Eradication of Corruption,MEDIAN,3.333333333
456,Independent,Reservation for Jobs and Education,MEDIAN,3.333333333
457,Independent,Security for Women,MEDIAN,3.333333333
458,Independent,Strong Defence/Military,MEDIAN,3.333333333
459,Independent,Subsidized Food Distribution,MEDIAN,4.444444444
460,Independent,Jobs Training,MEDIAN,4.444444444
461,Independent,Trustworthiness of MP,MEDIAN,4.444444444
462,Independent,Other,MEDIAN,4.444444444
463,Independent,Better Garbage Clearance,MEDIAN,4.444444444
464,Independent,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
465,Independent,Facility for Pedestrians and Cyclists on Roads,MEDIAN,3.333333333
466,Independent,Lower Food Prices for Consumers,MEDIAN,3.333333333
467,Independent,Traffic Congestion,MEDIAN,4.444444444
468,Rashtriya Janata Dal,The Candidate,Important,0.3420168067226891
469,Rashtriya Janata Dal,The Candidate,Not Important,0.11008403361344538
470,Rashtriya Janata Dal,The Candidate,Very Important,0.5478991596638656
471,Rashtriya Janata Dal,Candidate's Party,Very Important,0.073109243697479
472,Rashtriya Janata Dal,Candidate's Party,Not Important,0.23445378151260504
473,Rashtriya Janata Dal,Candidate's Party,Important,0.692436974789916
474,Rashtriya Janata Dal,Candidate's Caste/Religion,Not Important,0.47394957983193275
475,Rashtriya Janata Dal,Candidate's Caste/Religion,Important,0.4773109243697479
476,Rashtriya Janata Dal,Candidate's Caste/Religion,Very Important,0.04873949579831933
477,Rashtriya Janata Dal,Agri Loan,MEDIAN,
478,Rashtriya Janata Dal,Electricity for Agriculture,MEDIAN,
479,Rashtriya Janata Dal,Support Price for Agri Prod,MEDIAN,
480,Rashtriya Janata Dal,Irrigation Programmes,MEDIAN,
481,Rashtriya Janata Dal,Seeds & Fertilizers Subsidy,MEDIAN,
482,Rashtriya Janata Dal,Accessibility of MP,MEDIAN,3.333333333
483,Rashtriya Janata Dal,Anti-Terrorism,MEDIAN,4.444444444
484,Rashtriya Janata Dal,Better Employment,MEDIAN,3.333333333
485,Rashtriya Janata Dal,Better Electric Supply,MEDIAN,4.444444444
486,Rashtriya Janata Dal,Better Hospitals / Primary Healthcare Centres,MEDIAN,4.444444444
487,Rashtriya Janata Dal,Better Law and Order / Policing,MEDIAN,4.444444444
488,Rashtriya Janata Dal,Better Public Transport,MEDIAN,4.444444444
489,Rashtriya Janata Dal,Better Roads,MEDIAN,4.444444444
490,Rashtriya Janata Dal,Better Schools,MEDIAN,4.444444444
491,Rashtriya Janata Dal,Drinking Water,MEDIAN,4.444444444
492,Rashtriya Janata Dal,Empowerment of Women,MEDIAN,4.444444444
493,Rashtriya Janata Dal,Environmental issues,MEDIAN,3.333333333
494,Rashtriya Janata Dal,Eradication of Corruption,MEDIAN,3.333333333
495,Rashtriya Janata Dal,Reservation for Jobs and Education,MEDIAN,4.444444444
496,Rashtriya Janata Dal,Security for Women,MEDIAN,3.333333333
497,Rashtriya Janata Dal,Strong Defence/Military,MEDIAN,4.444444444
498,Rashtriya Janata Dal,Subsidized Food Distribution,MEDIAN,4.444444444
499,Rashtriya Janata Dal,Jobs Training,MEDIAN,4.444444444
500,Rashtriya Janata Dal,Trustworthiness of MP,MEDIAN,4.444444444
501,Rashtriya Janata Dal,Other,MEDIAN,
502,Rashtriya Janata Dal,Better Garbage Clearance,MEDIAN,3.333333333
503,Rashtriya Janata Dal,Encroachment of Public Lands / Lakes etc,MEDIAN,5.5555555555
504,Rashtriya Janata Dal,Facility for Pedestrians and Cyclists on Roads,MEDIAN,6.666666667
505,Rashtriya Janata Dal,Lower Food Prices for Consumers,MEDIAN,3.333333333
506,Rashtriya Janata Dal,Traffic Congestion,MEDIAN,4.444444444
507,Vacant,The Candidate,Important,0.3490763664063988
508,Vacant,The Candidate,Not Important,0.2675680822700438
509,Vacant,The Candidate,Very Important,0.3797371929156351
510,Vacant,Candidate's Party,Very Important,0.2786135974100171
511,Vacant,Candidate's Party,Not Important,0.23233669777185298
512,Vacant,Candidate's Party,Important,0.485621786326414
513,Vacant,Candidate's Caste/Religion,Not Important,0.5513235574176347
514,Vacant,Candidate's Caste/Religion,Important,0.25480860788421256
515,Vacant,Candidate's Caste/Religion,Very Important,0.1849171586364502
516,Vacant,Agri Loan,MEDIAN,3.333333333
517,Vacant,Electricity for Agriculture,MEDIAN,3.333333333
518,Vacant,Support Price for Agri Prod,MEDIAN,3.333333333
519,Vacant,Irrigation Programmes,MEDIAN,3.333333333
520,Vacant,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
521,Vacant,Accessibility of MP,MEDIAN,3.333333333
522,Vacant,Anti-Terrorism,MEDIAN,3.333333333
523,Vacant,Better Employment,MEDIAN,3.333333333
524,Vacant,Better Electric Supply,MEDIAN,3.333333333
525,Vacant,Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
526,Vacant,Better Law and Order / Policing,MEDIAN,3.333333333
527,Vacant,Better Public Transport,MEDIAN,3.333333333
528,Vacant,Better Roads,MEDIAN,3.333333333
529,Vacant,Better Schools,MEDIAN,3.333333333
530,Vacant,Drinking Water,MEDIAN,3.333333333
531,Vacant,Empowerment of Women,MEDIAN,3.333333333
532,Vacant,Environmental issues,MEDIAN,3.333333333
533,Vacant,Eradication of Corruption,MEDIAN,3.333333333
534,Vacant,Reservation for Jobs and Education,MEDIAN,3.333333333
535,Vacant,Security for Women,MEDIAN,3.333333333
536,Vacant,Strong Defence/Military,MEDIAN,3.333333333
537,Vacant,Subsidized Food Distribution,MEDIAN,3.333333333
538,Vacant,Jobs Training,MEDIAN,3.333333333
539,Vacant,Trustworthiness of MP,MEDIAN,3.333333333
540,Vacant,Other,MEDIAN,4.444444444
541,Vacant,Better Garbage Clearance,MEDIAN,3.333333333
542,Vacant,Encroachment of Public Lands / Lakes etc,MEDIAN,4.444444444
543,Vacant,Facility for Pedestrians and Cyclists on Roads,MEDIAN,3.333333333
544,Vacant,Lower Food Prices for Consumers,MEDIAN,3.333333333
545,Vacant,Traffic Congestion,MEDIAN,4.444444444
546,Haryana Janhit Congress (BL),The Candidate,Important,0.112
547,Haryana Janhit Congress (BL),The Candidate,Not Important,0.012
548,Haryana Janhit Congress (BL),The Candidate,Very Important,0.876
549,Haryana Janhit Congress (BL),Candidate's Party,Very Important,0.144
550,Haryana Janhit Congress (BL),Candidate's Party,Not Important,0.156
551,Haryana Janhit Congress (BL),Candidate's Party,Important,0.7
552,Haryana Janhit Congress (BL),Candidate's Caste/Religion,Not Important,0.772
553,Haryana Janhit Congress (BL),Candidate's Caste/Religion,Important,0.124
554,Haryana Janhit Congress (BL),Candidate's Caste/Religion,Very Important,0.104
555,Haryana Janhit Congress (BL),Agri Loan,MEDIAN,3.333333333
556,Haryana Janhit Congress (BL),Electricity for Agriculture,MEDIAN,3.333333333
557,Haryana Janhit Congress (BL),Support Price for Agri Prod,MEDIAN,3.333333333
558,Haryana Janhit Congress (BL),Irrigation Programmes,MEDIAN,3.333333333
559,Haryana Janhit Congress (BL),Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
560,Haryana Janhit Congress (BL),Accessibility of MP,MEDIAN,3.333333333
561,Haryana Janhit Congress (BL),Anti-Terrorism,MEDIAN,2.222222222
562,Haryana Janhit Congress (BL),Better Employment,MEDIAN,3.333333333
563,Haryana Janhit Congress (BL),Better Electric Supply,MEDIAN,3.333333333
564,Haryana Janhit Congress (BL),Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
565,Haryana Janhit Congress (BL),Better Law and Order / Policing,MEDIAN,3.333333333
566,Haryana Janhit Congress (BL),Better Public Transport,MEDIAN,3.333333333
567,Haryana Janhit Congress (BL),Better Roads,MEDIAN,3.333333333
568,Haryana Janhit Congress (BL),Better Schools,MEDIAN,3.333333333
569,Haryana Janhit Congress (BL),Drinking Water,MEDIAN,3.333333333
570,Haryana Janhit Congress (BL),Empowerment of Women,MEDIAN,3.333333333
571,Haryana Janhit Congress (BL),Environmental issues,MEDIAN,3.333333333
572,Haryana Janhit Congress (BL),Eradication of Corruption,MEDIAN,2.222222222
573,Haryana Janhit Congress (BL),Reservation for Jobs and Education,MEDIAN,3.333333333
574,Haryana Janhit Congress (BL),Security for Women,MEDIAN,3.333333333
575,Haryana Janhit Congress (BL),Strong Defence/Military,MEDIAN,3.333333333
576,Haryana Janhit Congress (BL),Subsidized Food Distribution,MEDIAN,3.333333333
577,Haryana Janhit Congress (BL),Jobs Training,MEDIAN,3.333333333
578,Haryana Janhit Congress (BL),Trustworthiness of MP,MEDIAN,2.222222222
579,Haryana Janhit Congress (BL),Other,MEDIAN,1.111111111
580,Haryana Janhit Congress (BL),Better Garbage Clearance,MEDIAN,
581,Haryana Janhit Congress (BL),Encroachment of Public Lands / Lakes etc,MEDIAN,
582,Haryana Janhit Congress (BL),Facility for Pedestrians and Cyclists on Roads,MEDIAN,
583,Haryana Janhit Congress (BL),Lower Food Prices for Consumers,MEDIAN,
584,Haryana Janhit Congress (BL),Traffic Congestion,MEDIAN,
585,Bahujan Samaj Party,The Candidate,Important,0.32720746590093325
586,Bahujan Samaj Party,The Candidate,Not Important,0.14041636755204595
587,Bahujan Samaj Party,The Candidate,Very Important,0.5323761665470208
588,Bahujan Samaj Party,Candidate's Party,Very Important,0.2195262024407753
589,Bahujan Samaj Party,Candidate's Party,Not Important,0.23618090452261306
590,Bahujan Samaj Party,Candidate's Party,Important,0.5442928930366117
591,Bahujan Samaj Party,Candidate's Caste/Religion,Not Important,0.6219669777458722
592,Bahujan Samaj Party,Candidate's Caste/Religion,Important,0.2637473079684135
593,Bahujan Samaj Party,Candidate's Caste/Religion,Very Important,0.11428571428571428
594,Bahujan Samaj Party,Agri Loan,MEDIAN,3.333333333
595,Bahujan Samaj Party,Electricity for Agriculture,MEDIAN,3.333333333
596,Bahujan Samaj Party,Support Price for Agri Prod,MEDIAN,4.444444444
597,Bahujan Samaj Party,Irrigation Programmes,MEDIAN,3.333333333
598,Bahujan Samaj Party,Seeds & Fertilizers Subsidy,MEDIAN,3.333333333
599,Bahujan Samaj Party,Accessibility of MP,MEDIAN,3.333333333
600,Bahujan Samaj Party,Anti-Terrorism,MEDIAN,3.333333333
601,Bahujan Samaj Party,Better Employment,MEDIAN,3.333333333
602,Bahujan Samaj Party,Better Electric Supply,MEDIAN,4.444444444
603,Bahujan Samaj Party,Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
604,Bahujan Samaj Party,Better Law and Order / Policing,MEDIAN,4.444444444
605,Bahujan Samaj Party,Better Public Transport,MEDIAN,3.333333333
606,Bahujan Samaj Party,Better Roads,MEDIAN,3.333333333
607,Bahujan Samaj Party,Better Schools,MEDIAN,3.333333333
608,Bahujan Samaj Party,Drinking Water,MEDIAN,3.333333333
609,Bahujan Samaj Party,Empowerment of Women,MEDIAN,3.333333333
610,Bahujan Samaj Party,Environmental issues,MEDIAN,3.333333333
611,Bahujan Samaj Party,Eradication of Corruption,MEDIAN,3.333333333
612,Bahujan Samaj Party,Reservation for Jobs and Education,MEDIAN,3.333333333
613,Bahujan Samaj Party,Security for Women,MEDIAN,3.333333333
614,Bahujan Samaj Party,Strong Defence/Military,MEDIAN,3.333333333
615,Bahujan Samaj Party,Subsidized Food Distribution,MEDIAN,3.333333333
616,Bahujan Samaj Party,Jobs Training,MEDIAN,3.333333333
617,Bahujan Samaj Party,Trustworthiness of MP,MEDIAN,3.333333333
618,Bahujan Samaj Party,Other,MEDIAN,3.333333333
619,Bahujan Samaj Party,Better Garbage Clearance,MEDIAN,3.333333333
620,Bahujan Samaj Party,Encroachment of Public Lands / Lakes etc,MEDIAN,3.333333333
621,Bahujan Samaj Party,Facility for Pedestrians and Cyclists on Roads,MEDIAN,3.333333333
622,Bahujan Samaj Party,Lower Food Prices for Consumers,MEDIAN,3.333333333
623,Bahujan Samaj Party,Traffic Congestion,MEDIAN,4.444444444
624,Jharkhand Mukti Morcha,The Candidate,Important,0.8873483535528596
625,Jharkhand Mukti Morcha,The Candidate,Not Important,0.06412478336221837
626,Jharkhand Mukti Morcha,The Candidate,Very Important,0.04852686308492201
627,Jharkhand Mukti Morcha,Candidate's Party,Very Important,0.11265164644714037
628,Jharkhand Mukti Morcha,Candidate's Party,Not Important,0.45233968804159447
629,Jharkhand Mukti Morcha,Candidate's Party,Important,0.43500866551126516
630,Jharkhand Mukti Morcha,Candidate's Caste/Religion,Not Important,0.8838821490467937
631,Jharkhand Mukti Morcha,Candidate's Caste/Religion,Important,0.08838821490467938
632,Jharkhand Mukti Morcha,Candidate's Caste/Religion,Very Important,0.02772963604852686
633,Jharkhand Mukti Morcha,Agri Loan,MEDIAN,
634,Jharkhand Mukti Morcha,Electricity for Agriculture,MEDIAN,
635,Jharkhand Mukti Morcha,Support Price for Agri Prod,MEDIAN,
636,Jharkhand Mukti Morcha,Irrigation Programmes,MEDIAN,
637,Jharkhand Mukti Morcha,Seeds & Fertilizers Subsidy,MEDIAN,
638,Jharkhand Mukti Morcha,Accessibility of MP,MEDIAN,4.444444444
639,Jharkhand Mukti Morcha,Anti-Terrorism,MEDIAN,3.333333333
640,Jharkhand Mukti Morcha,Better Employment,MEDIAN,2.222222222
641,Jharkhand Mukti Morcha,Better Electric Supply,MEDIAN,3.333333333
642,Jharkhand Mukti Morcha,Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
643,Jharkhand Mukti Morcha,Better Law and Order / Policing,MEDIAN,2.222222222
644,Jharkhand Mukti Morcha,Better Public Transport,MEDIAN,3.333333333
645,Jharkhand Mukti Morcha,Better Roads,MEDIAN,3.333333333
646,Jharkhand Mukti Morcha,Better Schools,MEDIAN,3.333333333
647,Jharkhand Mukti Morcha,Drinking Water,MEDIAN,3.333333333
648,Jharkhand Mukti Morcha,Empowerment of Women,MEDIAN,2.222222222
649,Jharkhand Mukti Morcha,Environmental issues,MEDIAN,2.222222222
650,Jharkhand Mukti Morcha,Eradication of Corruption,MEDIAN,2.222222222
651,Jharkhand Mukti Morcha,Reservation for Jobs and Education,MEDIAN,3.333333333
652,Jharkhand Mukti Morcha,Security for Women,MEDIAN,2.222222222
653,Jharkhand Mukti Morcha,Strong Defence/Military,MEDIAN,2.222222222
654,Jharkhand Mukti Morcha,Subsidized Food Distribution,MEDIAN,2.222222222
655,Jharkhand Mukti Morcha,Jobs Training,MEDIAN,2.222222222
656,Jharkhand Mukti Morcha,Trustworthiness of MP,MEDIAN,2.222222222
657,Jharkhand Mukti Morcha,Other,MEDIAN,
658,Jharkhand Mukti Morcha,Better Garbage Clearance,MEDIAN,2.222222222
659,Jharkhand Mukti Morcha,Encroachment of Public Lands / Lakes etc,MEDIAN,2.222222222
660,Jharkhand Mukti Morcha,Facility for Pedestrians and Cyclists on Roads,MEDIAN,2.222222222
661,Jharkhand Mukti Morcha,Lower Food Prices for Consumers,MEDIAN,2.222222222
662,Jharkhand Mukti Morcha,Traffic Congestion,MEDIAN,4.444444444
663,Jharkhand Vikas Morcha (Prajatantrik),The Candidate,Important,0.7435897435897436
664,Jharkhand Vikas Morcha (Prajatantrik),The Candidate,Not Important,0.1987179487179487
665,Jharkhand Vikas Morcha (Prajatantrik),The Candidate,Very Important,0.057692307692307696
666,Jharkhand Vikas Morcha (Prajatantrik),Candidate's Party,Very Important,0.003205128205128205
667,Jharkhand Vikas Morcha (Prajatantrik),Candidate's Party,Not Important,0.21634615384615385
668,Jharkhand Vikas Morcha (Prajatantrik),Candidate's Party,Important,0.780448717948718
669,Jharkhand Vikas Morcha (Prajatantrik),Candidate's Caste/Religion,Not Important,0.9246794871794872
670,Jharkhand Vikas Morcha (Prajatantrik),Candidate's Caste/Religion,Important,0.07211538461538461
671,Jharkhand Vikas Morcha (Prajatantrik),Candidate's Caste/Religion,Very Important,0.003205128205128205
672,Jharkhand Vikas Morcha (Prajatantrik),Agri Loan,MEDIAN,3.333333333
673,Jharkhand Vikas Morcha (Prajatantrik),Electricity for Agriculture,MEDIAN,3.333333333
674,Jharkhand Vikas Morcha (Prajatantrik),Support Price for Agri Prod,MEDIAN,2.222222222
675,Jharkhand Vikas Morcha (Prajatantrik),Irrigation Programmes,MEDIAN,2.222222222
676,Jharkhand Vikas Morcha (Prajatantrik),Seeds & Fertilizers Subsidy,MEDIAN,2.222222222
677,Jharkhand Vikas Morcha (Prajatantrik),Accessibility of MP,MEDIAN,2.7777777775
678,Jharkhand Vikas Morcha (Prajatantrik),Anti-Terrorism,MEDIAN,3.333333333
679,Jharkhand Vikas Morcha (Prajatantrik),Better Employment,MEDIAN,3.333333333
680,Jharkhand Vikas Morcha (Prajatantrik),Better Electric Supply,MEDIAN,3.333333333
681,Jharkhand Vikas Morcha (Prajatantrik),Better Hospitals / Primary Healthcare Centres,MEDIAN,3.333333333
682,Jharkhand Vikas Morcha (Prajatantrik),Better Law and Order / Policing,MEDIAN,3.333333333
683,Jharkhand Vikas Morcha (Prajatantrik),Better Public Transport,MEDIAN,3.333333333
684,Jharkhand Vikas Morcha (Prajatantrik),Better Roads,MEDIAN,3.333333333
685,Jharkhand Vikas Morcha (Prajatantrik),Better Schools,MEDIAN,3.333333333
686,Jharkhand Vikas Morcha (Prajatantrik),Drinking Water,MEDIAN,3.333333333
687,Jharkhand Vikas Morcha (Prajatantrik),Empowerment of Women,MEDIAN,3.333333333
688,Jharkhand Vikas Morcha (Prajatantrik),Environmental issues,MEDIAN,3.333333333
689,Jharkhand Vikas Morcha (Prajatantrik),Eradication of Corruption,MEDIAN,3.333333333
690,Jharkhand Vikas Morcha (Prajatantrik),Reservation for Jobs and Education,MEDIAN,3.333333333
691,Jharkhand Vikas Morcha (Prajatantrik),Security for Women,MEDIAN,3.333333333
692,Jharkhand Vikas Morcha (Prajatantrik),Strong Defence/Military,MEDIAN,3.333333333
693,Jharkhand Vikas Morcha (Prajatantrik),Subsidized Food Distribution,MEDIAN,3.333333333
694,Jharkhand Vikas Morcha (Prajatantrik),Jobs Training,MEDIAN,3.333333333
695,Jharkhand Vikas Morcha (Prajatantrik),Trustworthiness of MP,MEDIAN,3.333333333
696,Jharkhand Vikas Morcha (Prajatantrik),Other,MEDIAN,
697,Jharkhand Vikas Morcha (Prajatantrik),Better Garbage Clearance,MEDIAN,3.333333333
698,Jharkhand Vikas Morcha (Prajatantrik),Encroachment of Public Lands / Lakes etc,MEDIAN,6.666666667
699,Jharkhand Vikas Morcha (Prajatantrik),Facility for Pedestrians and Cyclists on Roads,MEDIAN,5.5555555555
700,Jharkhand Vikas Morcha (Prajatantrik),Lower Food Prices for Consumers,MEDIAN,4.444444444
701,Jharkhand Vikas Morcha (Prajatantrik),Traffic Congestion,MEDIAN,10.0
702,Janata Dal (Secular),The Candidate,Important,0.31097560975609756
703,Janata Dal (Secular),The Candidate,Not Important,0.22865853658536586
704,Janata Dal (Secular),The Candidate,Very Important,0.43597560975609756
705,Janata Dal (Secular),Candidate's Party,Very Important,0.23170731707317074
706,Janata Dal (Secular),Candidate's Party,Not Important,0.25609756097560976
707,Janata Dal (Secular),Candidate's Party,Important,0.4695121951219512
708,Janata Dal (Secular),Candidate's Caste/Religion,Not Important,0.6371951219512195
709,Janata Dal (Secular),Candidate's Caste/Religion,Important,0.1951219512195122
710,Janata Dal (Secular),Candidate's Caste/Religion,Very Important,0.11890243902439024
711,Janata Dal (Secular),Agri Loan,MEDIAN,2.222222222
712,Janata Dal (Secular),Electricity for Agriculture,MEDIAN,2.222222222
713,Janata Dal (Secular),Support Price for Agri Prod,MEDIAN,2.222222222
714,Janata Dal (Secular),Irrigation Programmes,MEDIAN,4.444444444
715,Janata Dal (Secular),Seeds & Fertilizers Subsidy,MEDIAN,2.222222222
716,Janata Dal (Secular),Accessibility of MP,MEDIAN,4.444444444
717,Janata Dal (Secular),Anti-Terrorism,MEDIAN,3.333333333
718,Janata Dal (Secular),Better Employment,MEDIAN,4.444444444
719,Janata Dal (Secular),Better Electric Supply,MEDIAN,4.444444444
720,Janata Dal (Secular),Better Hospitals / Primary Healthcare Centres,MEDIAN,4.444444444
721,Janata Dal (Secular),Better Law and Order / Policing,MEDIAN,4.444444444
722,Janata Dal (Secular),Better Public Transport,MEDIAN,4.444444444
723,Janata Dal (Secular),Better Roads,MEDIAN,4.444444444
724,Janata Dal (Secular),Better Schools,MEDIAN,4.444444444
725,Janata Dal (Secular),Drinking Water,MEDIAN,4.444444444
726,Janata Dal (Secular),Empowerment of Women,MEDIAN,4.444444444
727,Janata Dal (Secular),Environmental issues,MEDIAN,4.444444444
728,Janata Dal (Secular),Eradication of Corruption,MEDIAN,4.444444444
729,Janata Dal (Secular),Reservation for Jobs and Education,MEDIAN,4.444444444
730,Janata Dal (Secular),Security for Women,MEDIAN,4.444444444
731,Janata Dal (Secular),Strong Defence/Military,MEDIAN,4.444444444
732,Janata Dal (Secular),Subsidized Food Distribution,MEDIAN,4.444444444
733,Janata Dal (Secular),Jobs Training,MEDIAN,4.444444444
734,Janata Dal (Secular),Trustworthiness of MP,MEDIAN,4.444444444
735,Janata Dal (Secular),Other,MEDIAN,4.444444444
736,Janata Dal (Secular),Better Garbage Clearance,MEDIAN,3.333333333
737,Janata Dal (Secular),Encroachment of Public Lands / Lakes etc,MEDIAN,2.222222222
738,Janata Dal (Secular),Facility for Pedestrians and Cyclists on Roads,MEDIAN,4.444444444
739,Janata Dal (Secular),Lower Food Prices for Consumers,MEDIAN,4.444444444
740,Janata Dal (Secular),Traffic Congestion,MEDIAN,4.444444444
741,Communist Party of India (Marxist),The Candidate,Important,0.3705062362435803
742,Communist Party of India (Marxist),The Candidate,Not Important,0.2523844460748349
743,Communist Party of India (Marxist),The Candidate,Very Important,0.3008070432868672
744,Communist Party of India (Marxist),Candidate's Party,Very Important,0.4372707263389582
745,Communist Party of India (Marxist),Candidate's Party,Not Important,0.06309611151870873
746,Communist Party of India (Marxist),Candidate's Party,Important,0.4189288334556126
747,Communist Party of India (Marxist),Candidate's Caste/Religion,Not Important,0.462949376375642
748,Communist Party of India (Marxist),Candidate's Caste/Religion,Important,0.26559060895084374
749,Communist Party of India (Marxist),Candidate's Caste/Religion,Very Important,0.11958914159941306
750,Communist Party of India (Marxist),Agri Loan,MEDIAN,4.444444444
751,Communist Party of India (Marxist),Electricity for Agriculture,MEDIAN,4.444444444
752,Communist Party of India (Marxist),Support Price for Agri Prod,MEDIAN,6.666666667
753,Communist Party of India (Marxist),Irrigation Programmes,MEDIAN,4.444444444
754,Communist Party of India (Marxist),Seeds & Fertilizers Subsidy,MEDIAN,4.444444444
